"Meshcode","Shicode","PopT","Pop0_14","Pop15_64","Pop65over","Pop75over","Pop85over"
6340474722,1205,0.1823,0.0000,0.0729,0.1094,0.0456,0.0000
6340474723,1205,4.6885,0.0000,1.8754,2.8131,1.1721,0.0000
6340474743,1205,0.8406,0.0000,0.3362,0.5044,0.2101,0.0000
6340474748,1205,1.4743,0.0000,0.2680,1.2062,0.9382,0.6031
6340474749,1205,2.5257,0.0000,0.4592,2.0665,1.6073,1.0333
6340474753,1205,2.5324,0.0000,1.0129,1.5194,0.6331,0.0000
6340474758,1205,0.3413,0.0000,0.0621,0.2792,0.2172,0.1396
6340474759,1205,6.7795,0.0000,1.2326,5.5469,4.3142,2.7734
6340474763,1205,2.4676,0.0000,0.9871,1.4806,0.6169,0.0000
6340474767,1205,0.4784,0.0000,0.0870,0.3914,0.3044,0.1957
6340474768,1205,3.0387,0.0000,0.5525,2.4862,1.9337,1.2431
6340474769,1205,6.4611,0.0000,1.1747,5.2863,4.1116,2.6432
6340474778,1205,0.2818,0.0000,0.0512,0.2305,0.1793,0.1153
6340474779,1205,0.6193,0.0000,0.1126,0.5067,0.3941,0.2534
6340474802,1205,0.4793,0.0325,0.2681,0.1706,0.1219,0.0569
6340474804,1205,21.8147,1.4790,12.2014,7.7645,5.5461,2.5882
6340474805,1205,29.9955,2.6226,13.7684,13.6045,9.0150,2.2947
6340474806,1205,27.2573,2.3832,12.5116,12.3626,8.1921,2.0853
6340474807,1205,1.4119,0.1234,0.6481,0.6404,0.4243,0.1080
6340474812,1205,0.6500,0.0441,0.3636,0.2314,0.1653,0.0771
6340474813,1205,3.7190,0.2521,2.0801,1.3237,0.9455,0.4412
6340474814,1205,22.8580,1.5497,12.7850,8.1359,5.8114,2.7120
6340474815,1205,37.4446,3.2738,17.1877,16.9831,11.2538,2.8646
6340474816,1205,31.1509,2.7236,14.2988,14.1285,9.3623,2.3831
6340474817,1205,27.2719,1.1359,6.7569,19.3791,14.2179,5.7539
6340474818,1205,1.5523,0.0000,0.0862,1.4661,1.1211,0.5174
6340474823,1205,0.4044,0.0156,0.1089,0.2800,0.2022,0.0467
6340474824,1205,22.6942,1.1509,8.8598,12.5229,9.0175,2.6495
6340474825,1205,39.9445,2.6413,18.3225,18.9808,11.2588,3.0860
6340474826,1205,34.6389,2.2286,15.8879,16.5224,9.7091,2.6783
6340474827,1205,15.2012,0.8646,5.8675,8.4690,5.2383,1.7053
6340474833,1205,0.6392,0.0246,0.1721,0.4426,0.3196,0.0738
6340474834,1205,9.9861,0.3841,2.6886,6.9134,4.9930,1.1522
6340474835,1205,30.1154,1.2548,13.8029,15.0577,7.8425,2.3528
6340474836,1205,38.9472,1.6228,17.8508,19.4736,10.1425,3.0427
6340474837,1205,21.5196,1.1091,9.4807,10.9298,5.7847,1.6334
6340474838,1205,9.2653,0.6618,3.7502,4.8532,2.6472,0.6618
6340474844,1205,1.7551,0.0675,0.4725,1.2151,0.8776,0.2025
6340474845,1205,23.1244,0.9635,10.5987,11.5622,6.0220,1.8066
6340474846,1205,27.2470,1.1353,12.4882,13.6235,7.0956,2.1287
6340474847,1205,23.3917,1.1471,10.4109,11.8338,6.2381,1.7887
6340474848,1205,11.3287,0.8092,4.5854,5.9341,3.2368,0.8092
6340474849,1205,4.1919,0.2994,1.6967,2.1958,1.1977,0.2994
6340474850,1205,12.9739,0.2495,6.2374,6.4869,4.4910,1.2475
6340474851,1205,4.6765,0.0899,2.2483,2.3383,1.6188,0.4497
6340474854,1205,5.0891,0.0979,2.4467,2.5445,1.7616,0.4893
6340474855,1205,10.6683,1.2262,4.1692,5.2728,3.5561,0.6131
6340474856,1205,30.5630,3.5130,11.9442,15.1058,10.1877,1.7565
6340474857,1205,26.2346,2.9913,10.5906,12.6526,8.0446,1.8458
6340474858,1205,5.6102,0.6234,2.4934,2.4934,1.2467,0.6234
6340474860,1205,8.9732,0.1726,4.3140,4.4866,3.1061,0.8628
6340474861,1205,3.8850,0.0747,1.8678,1.9425,1.3448,0.3736
6340474863,1205,4.1348,0.0795,1.9879,2.0674,1.4313,0.3976
6340474864,1205,0.7762,0.0149,0.3732,0.3881,0.2687,0.0746
6340474866,1205,8.2736,0.9510,3.2334,4.0893,2.7579,0.4755
6340474867,1205,22.0165,2.4942,9.1144,10.4080,6.2820,1.7755
6340474870,1205,2.1164,0.0407,1.0175,1.0582,0.7326,0.2035
6340474871,1205,2.3751,0.0457,1.1419,1.1876,0.8222,0.2284
6340474877,1205,18.9106,1.5065,8.5919,8.8122,5.4285,1.4020
6340474878,1205,1.1977,0.1080,0.5249,0.5647,0.3089,0.0948
6340474884,1205,0.2199,0.0042,0.1057,0.1099,0.0761,0.0211
6340474885,1205,9.7872,0.0000,5.4693,4.3179,3.1664,0.5757
6340474886,1205,5.2700,0.0000,2.9450,2.3250,1.7050,0.3100
6340474887,1205,25.2990,1.4266,11.9558,11.9166,7.3122,1.5889
6340474888,1205,2.0433,0.1648,0.8898,0.9887,0.5603,0.1318
6340474889,1205,18.1293,1.4620,7.8950,8.7723,4.9709,1.1696
6340474894,1205,6.7801,0.1304,3.2597,3.3901,2.3470,0.6519
6340474895,1205,4.2335,0.0000,2.3658,1.8677,1.3697,0.2490
6340474897,1205,9.9038,0.5766,4.6526,4.6746,2.8514,0.6233
6340474899,1205,11.8594,0.9564,5.1646,5.7384,3.2518,0.7651
6340474902,1205,2.9870,0.3414,1.1095,1.5362,0.6827,0.0853
6340474903,1205,11.0232,1.2598,4.0943,5.6691,2.5196,0.3149
6340474904,1205,5.3012,0.6059,1.9690,2.7263,1.2117,0.1515
6340474905,1205,6.8489,1.0743,3.2230,2.5515,1.4772,0.6043
6340474906,1205,20.4503,3.2079,9.6237,7.6187,4.4108,1.8044
6340474907,1205,32.5662,4.2727,14.6401,13.6533,7.6237,3.0419
6340474908,1205,48.0355,5.1061,20.6137,22.3157,12.1034,4.7279
6340474909,1205,39.9312,4.2447,17.1358,18.5507,10.0614,3.9302
6340474911,1205,0.7223,0.0825,0.2683,0.3715,0.1651,0.0206
6340474912,1205,13.7361,1.5698,5.1020,7.0643,3.1397,0.3925
6340474916,1205,22.1711,3.4778,10.4334,8.2598,4.7820,1.9563
6340474917,1205,47.5809,6.2188,21.3704,19.9916,11.1558,4.4492
6340474918,1205,42.3947,4.5065,18.1930,19.6952,10.6821,4.1727
6340474919,1205,44.4078,4.7205,19.0569,20.6304,11.1894,4.3708
6340474924,1205,2.5748,0.3819,1.1120,1.0809,0.6259,0.2075
6340474926,1205,10.5610,1.6566,4.9699,3.9345,2.2779,0.9319
6340474927,1205,11.4397,1.3661,5.0322,5.0414,2.7747,1.0957
6340474928,1205,33.8538,3.4737,15.7716,14.6084,8.1767,3.3310
6340474929,1205,24.4513,2.4963,11.5176,10.4374,5.8699,2.4058
6340474932,1205,2.3405,0.4201,1.1403,0.7802,0.6001,0.3001
6340474933,1205,1.9528,0.3505,0.9514,0.6509,0.5007,0.2504
6340474934,1205,8.3485,1.4985,4.0672,2.7828,2.1406,1.0703
6340474938,1205,12.5914,1.2385,6.3989,4.9540,2.8898,1.2385
6340474939,1205,19.7164,1.9393,10.0198,7.7573,4.5251,1.9393
6340474942,1205,2.2655,0.4066,1.1037,0.7552,0.5809,0.2905
6340474943,1205,4.2798,0.7682,2.0850,1.4266,1.0974,0.5487
6340474944,1205,18.4683,3.3148,8.9974,6.1561,4.7355,2.3677
6340474952,1205,2.0080,0.1768,0.9598,0.8461,0.4168,0.1263
6340474953,1205,22.7208,2.0006,10.8603,9.5742,4.7156,1.4290
6340474954,1205,29.6635,2.6119,14.1788,12.4997,6.1566,1.8656
6340474955,1205,17.7793,2.4403,8.5410,6.7980,3.6604,0.6972
6340474962,1205,4.3062,0.3792,2.0583,1.8146,0.8937,0.2708
6340474963,1205,28.6907,2.5262,13.7138,12.0898,5.9547,1.8044
6340474964,1205,39.1955,3.4512,18.7350,16.5164,8.1349,2.4651
6340474965,1205,22.8892,3.1417,10.9958,8.7517,4.7125,0.8976
6340474966,1205,12.9122,1.7723,6.2029,4.9370,2.6584,0.5064
6340474973,1205,23.6113,1.5382,12.8542,9.0902,5.9460,1.2807
6340474974,1205,37.2874,2.6723,19.5944,14.7418,8.9199,2.1144
6340474975,1205,33.3687,4.1454,15.6719,13.5513,7.5863,1.2724
6340474976,1205,33.3924,4.0594,15.6098,13.7232,7.7383,1.2659
6340474977,1205,40.6605,3.1432,17.4658,20.0515,8.9951,2.3319
6340474978,1205,23.0491,0.7121,9.0059,13.3311,4.7824,1.7808
6340474980,1205,2.2387,0.0000,1.2055,1.0333,0.1722,0.1722
6340474983,1205,0.1186,0.0056,0.0706,0.0424,0.0339,0.0056
6340474984,1205,7.9524,0.3787,4.7336,2.8401,2.2721,0.3787
6340474985,1205,18.9741,1.9765,8.5976,8.4000,4.9412,0.6918
6340474986,1205,35.0892,3.6551,15.8998,15.5343,9.1378,1.2793
6340474987,1205,45.1621,3.4163,19.1635,22.5824,11.1463,2.5407
6340474988,1205,30.2480,1.3660,11.9040,16.9779,7.0253,2.3418
6340474989,1205,2.5242,0.1140,0.9934,1.4168,0.5863,0.1954
6340474990,1205,10.7613,0.0000,5.7945,4.9667,0.8278,0.8278
6340474993,1205,0.1395,0.0066,0.0830,0.0498,0.0399,0.0066
6340474994,1205,5.3059,0.2527,3.1582,1.8949,1.5160,0.2527
6340474995,1205,16.8770,1.7580,7.6474,7.4716,4.3951,0.6153
6340474996,1205,38.4182,4.0019,17.4082,17.0080,10.0047,1.4007
6340474997,1205,44.1124,3.1959,18.5757,22.3408,10.8199,2.5795
6340474998,1205,44.2702,1.9993,17.4225,24.8484,10.2821,3.4274
6340474999,1205,2.2732,0.1027,0.8946,1.2759,0.5280,0.1760
6340475226,1205,1.1239,0.0000,0.0000,1.1239,0.4495,0.0000
6340475227,1205,1.0123,0.0000,0.0000,1.0123,0.4049,0.0000
6340475228,1205,2.6272,0.0000,0.0000,2.6272,1.0509,0.0000
6340475229,1205,2.8004,0.0000,0.0000,2.8004,1.1201,0.0000
6340475236,1205,0.4078,0.0000,0.0000,0.4078,0.1631,0.0000
6340475237,1205,1.6252,0.0000,0.0000,1.6252,0.6501,0.0000
6340475238,1205,0.1745,0.0000,0.0000,0.1745,0.0698,0.0000
6340475248,1205,0.2288,0.0000,0.0000,0.2288,0.0915,0.0000
6340475258,1205,0.6818,0.0000,0.2435,0.4383,0.2679,0.0487
6340475268,1205,2.7184,0.0000,0.9708,1.7475,1.0679,0.1942
6340475269,1205,0.1433,0.0000,0.0512,0.0921,0.0563,0.0102
6340475305,1205,0.5440,0.0000,0.1892,0.3548,0.2129,0.0237
6340475306,1205,5.3515,0.0000,1.8614,3.4901,2.0941,0.2327
6340475307,1205,0.0434,0.0000,0.0151,0.0283,0.0170,0.0019
6340475310,1205,1.4895,0.0000,0.5181,0.9714,0.5828,0.0648
6340475316,1205,1.0611,0.0000,0.3691,0.6920,0.4152,0.0461
6340475320,1205,4.5105,0.0000,1.5689,2.9417,1.7650,0.1961
6340475356,1205,0.0536,0.0000,0.0187,0.0350,0.0210,0.0023
6340475357,1205,0.0316,0.0000,0.0110,0.0206,0.0124,0.0014
6340475365,1205,0.8813,0.0000,0.3065,0.5748,0.3449,0.0383
6340475366,1205,1.5910,0.0000,0.5534,1.0376,0.6225,0.0692
6340475367,1205,2.6557,0.0000,1.0666,1.5891,0.4001,0.0252
6340475371,1205,0.9239,0.0000,0.4619,0.4619,0.3080,0.1027
6340475372,1205,0.0725,0.0000,0.0362,0.0362,0.0242,0.0081
6340475374,1205,0.0401,0.0000,0.0201,0.0201,0.0134,0.0045
6340475377,1205,6.4439,0.0000,2.3371,4.1068,2.0931,0.2197
6340475378,1205,4.0827,0.0000,1.7011,2.3815,0.3402,0.0000
6340475379,1205,2.3207,0.0000,0.9669,1.3537,0.1934,0.0000
6340475382,1205,0.3260,0.0000,0.1630,0.1630,0.1087,0.0362
6340475383,1205,3.6339,0.0000,1.8169,1.8169,1.2113,0.4038
6340475385,1205,0.8965,0.0000,0.3118,0.5846,0.3508,0.0390
6340475386,1205,0.9128,0.0000,0.3175,0.5953,0.3572,0.0397
6340475389,1205,1.7870,0.0000,0.7446,1.0424,0.1489,0.0000
6340475399,1205,0.3433,0.0000,0.1431,0.2003,0.0286,0.0000
6340475400,1205,4.2690,0.0000,1.4230,2.8460,1.9566,0.3557
6340475401,1205,1.6763,0.0000,0.5588,1.1176,0.7683,0.1397
6340475403,1205,4.5612,0.1355,1.8064,2.6193,1.5355,0.3613
6340475404,1205,47.6654,1.4158,18.8774,27.3722,16.0458,3.7755
6340475405,1205,49.0574,1.4249,20.5593,27.0732,17.0989,2.2391
6340475406,1205,13.9016,0.4038,5.8260,7.6719,4.8454,0.6345
6340475407,1205,2.8657,0.1254,1.3410,1.3962,0.8400,0.1149
6340475408,1205,33.5047,2.5594,19.3117,11.5172,5.7004,0.9307
6340475410,1205,2.6077,0.0000,0.8692,1.7385,1.1952,0.2173
6340475411,1205,10.0803,0.0000,3.3601,6.7202,4.6201,0.8400
6340475412,1205,0.8497,0.0000,0.2832,0.5665,0.3894,0.0708
6340475414,1205,40.0465,1.1895,15.8600,22.9970,13.4810,3.1720
6340475415,1205,53.9450,1.5669,22.6076,29.7705,18.8024,2.4622
6340475416,1205,50.9732,1.4805,21.3622,28.1304,17.7666,2.3266
6340475417,1205,44.0462,2.6909,23.1492,18.1026,10.0329,1.4777
6340475418,1205,123.0977,9.4033,70.9522,42.3148,20.9437,3.4194
6340475419,1205,19.9094,1.5209,11.4756,6.8439,3.3874,0.5530
6340475421,1205,5.3983,0.0653,1.9300,3.4030,2.2335,0.4091
6340475422,1205,2.2626,0.0404,0.9697,1.2525,0.5657,0.0808
6340475423,1205,1.5394,0.0275,0.6597,0.8522,0.3849,0.0550
6340475424,1205,11.1768,0.3030,4.5062,6.3677,3.5502,0.7787
6340475425,1205,49.4309,2.3489,21.2349,25.8471,16.3742,3.2355
6340475426,1205,25.0514,1.1971,10.7656,13.0887,8.2921,1.6469
6340475427,1205,41.8541,2.6896,20.3015,18.7965,11.2614,2.1785
6340475428,1205,39.4574,2.6598,18.7631,17.9577,11.0122,1.9089
6340475429,1205,57.3984,4.0200,28.9882,24.2529,14.1898,2.4309
6340475431,1205,4.9302,0.3652,2.3738,2.1912,0.9130,0.1826
6340475432,1205,20.8500,1.1822,9.6979,9.9700,4.2788,0.7637
6340475433,1205,3.0210,0.0539,1.2947,1.6723,0.7552,0.1079
6340475435,1205,3.7836,0.3089,1.6988,1.7760,1.1325,0.3861
6340475436,1205,28.5765,2.3328,12.8303,13.4134,8.5535,2.9160
6340475437,1205,49.8882,3.4568,19.9524,26.4790,17.7778,4.4329
6340475438,1205,37.1182,2.0775,12.8806,22.1601,15.5121,2.7700
6340475439,1205,35.4279,1.9829,12.2940,21.1510,14.8057,2.6439
6340475442,1205,25.5339,0.8373,11.3020,13.3946,5.9438,0.9209
6340475443,1205,19.6629,0.3511,8.4269,10.8848,4.9157,0.7022
6340475444,1205,1.8688,0.0334,0.8009,1.0345,0.4672,0.0667
6340475445,1205,10.6888,0.8726,4.7990,5.0172,3.1994,1.0907
6340475446,1205,19.3186,1.5770,8.6736,9.0679,5.7824,1.9713
6340475447,1205,46.6184,3.2506,18.7254,24.6425,16.5187,4.1641
6340475448,1205,50.9613,2.8523,17.6843,30.4246,21.2973,3.8031
6340475449,1205,57.1253,3.1973,19.8233,34.1046,23.8733,4.2631
6340475451,1205,0.0086,0.0009,0.0044,0.0033,0.0013,0.0002
6340475452,1205,0.8385,0.0240,0.4792,0.3354,0.0719,0.0000
6340475453,1205,16.4284,0.4694,9.3876,6.5713,1.4081,0.0000
6340475454,1205,7.8061,0.2230,4.4606,3.1224,0.6691,0.0000
6340475455,1205,0.5785,0.0428,0.3642,0.1714,0.1285,0.0214
6340475456,1205,0.3229,0.0239,0.2033,0.0957,0.0718,0.0120
6340475457,1205,27.2177,0.9476,13.4334,12.8367,7.4882,2.9188
6340475458,1205,18.8416,0.0000,7.0257,11.8159,6.0676,3.1935
6340475459,1205,25.7330,0.0000,9.5954,16.1376,8.2869,4.3615
6340475460,1205,0.1258,0.0129,0.0645,0.0484,0.0194,0.0032
6340475461,1205,0.0660,0.0068,0.0339,0.0254,0.0102,0.0017
6340475464,1205,9.9270,0.2836,5.6726,3.9708,0.8509,0.0000
6340475470,1205,1.3014,0.1335,0.6674,0.5005,0.2002,0.0334
6340475471,1205,2.3876,0.2449,1.2244,0.9183,0.3673,0.0612
6340475472,1205,1.1421,0.1171,0.5857,0.4393,0.1757,0.0293
6340475476,1205,19.1957,1.2181,10.5847,7.3928,5.3141,0.9011
6340475477,1205,4.3210,0.2277,1.8516,2.2418,1.5488,0.2741
6340475480,1205,4.7890,0.4912,2.4559,1.8419,0.7368,0.1228
6340475481,1205,11.2551,1.1544,5.7718,4.3289,1.7315,0.2886
6340475484,1205,5.4126,0.7732,3.0929,1.5464,1.1598,0.0000
6340475485,1205,35.3931,1.5097,14.0901,19.7933,13.5869,2.3484
6340475486,1205,41.3265,1.7627,16.4523,23.1115,15.8647,2.7420
6340475487,1205,58.0587,4.8411,22.4870,30.7306,20.9687,4.3200
6340475488,1205,3.5573,0.4166,1.3460,1.7947,1.2178,0.2884
6340475489,1205,27.1269,3.1770,10.2642,13.6857,9.2867,2.1995
6340475490,1205,5.0417,0.5171,2.5855,1.9391,0.7756,0.1293
6340475491,1205,8.7958,0.9021,4.5107,3.3830,1.3532,0.2255
6340475492,1205,4.0869,0.4192,2.0959,1.5719,0.6288,0.1048
6340475493,1205,3.9922,0.5703,2.2812,1.1406,0.8555,0.0000
6340475494,1205,4.5953,0.6565,2.6259,1.3129,0.9847,0.0000
6340475495,1205,34.5275,1.4727,13.7455,19.3092,13.2546,2.2909
6340475496,1205,43.3746,1.8501,17.2676,24.2569,16.6509,2.8779
6340475497,1205,49.1429,4.2516,18.9930,25.8983,17.6627,3.6871
6340475498,1205,13.9706,1.6362,5.2862,7.0482,4.7827,1.1328
6340475499,1205,5.3115,0.6221,2.0098,2.6797,1.8184,0.4307
6340475501,1205,1.8330,0.0661,0.8504,0.9165,0.4157,0.0567
6340475502,1205,9.7742,0.3527,4.5344,4.8871,2.2168,0.3023
6340475503,1205,28.2123,1.9108,11.8019,14.3871,8.7672,1.9108
6340475504,1205,53.8329,3.6461,22.5197,27.4526,16.7289,3.6461
6340475505,1205,3.0312,0.1378,1.5156,1.3778,0.8267,0.1378
6340475510,1205,1.2028,0.0434,0.5580,0.6014,0.2728,0.0372
6340475511,1205,122.5201,4.4208,56.8392,61.2601,27.7881,3.7893
6340475512,1205,24.5060,0.9655,11.2516,12.2786,5.7738,0.8525
6340475513,1205,54.1141,3.6651,22.6374,27.5960,16.8163,3.6651
6340475514,1205,55.1994,3.7386,23.0914,28.1495,17.1536,3.7386
6340475515,1205,28.0756,1.2762,14.0378,12.7616,7.6570,1.2762
6340475520,1205,28.0757,1.0100,13.0608,14.0049,7.1867,1.3366
6340475521,1205,30.2913,1.0915,14.0696,15.1301,7.2563,1.1576
6340475522,1205,33.3471,1.6299,13.9135,17.7529,10.8471,2.9046
6340475523,1205,32.7815,1.8722,11.5583,19.2735,12.7142,4.1906
6340475524,1205,39.9213,2.3130,14.2799,23.2292,15.2440,4.9167
6340475525,1205,26.2542,1.1888,10.3645,14.7009,9.2425,1.8920
6340475526,1205,1.2105,0.0546,0.3549,0.8009,0.5188,0.1183
6340475530,1205,32.9208,1.1810,15.3532,16.3866,9.3005,2.0668
6340475531,1205,24.4394,0.8768,11.3978,12.1649,6.9044,1.5343
6340475532,1205,42.2386,1.7599,10.8530,29.6257,21.1193,9.0930
6340475533,1205,6.1199,0.2550,1.5725,4.2925,3.0600,1.3175
6340475534,1205,23.1779,0.9657,5.9554,16.2567,11.5889,4.9897
6340475535,1205,46.9928,2.1200,13.7799,31.0930,20.1398,4.5933
6340475536,1205,10.5393,0.4755,3.0905,6.9733,4.5168,1.0302
6340475538,1205,2.9229,0.1754,0.9061,1.8415,1.1692,0.2338
6340475540,1205,45.6540,1.6378,21.2915,22.7246,12.8978,2.8662
6340475541,1205,50.0901,1.7970,23.3604,24.9327,14.1510,3.1447
6340475542,1205,42.0332,1.5629,17.6150,22.8554,13.9394,4.0865
6340475543,1205,9.3116,0.3880,2.3926,6.5311,4.6558,2.0046
6340475544,1205,20.4029,0.8501,5.2424,14.3103,10.2014,4.3923
6340475545,1205,49.6695,2.2407,14.5647,32.8640,21.2869,4.8549
6340475546,1205,11.2269,0.5065,3.2921,7.4283,4.8115,1.0974
6340475547,1205,10.3963,0.6238,3.2228,6.5497,4.1585,0.8317
6340475548,1205,53.7364,3.2242,16.6583,33.8539,21.4945,4.2989
6340475549,1205,32.9444,1.9767,10.2128,20.7550,13.1778,2.6356
6340475550,1205,34.3795,2.8650,16.9988,14.3248,8.0219,2.4830
6340475551,1205,38.9075,3.2423,19.2376,16.2115,9.0784,2.8100
6340475552,1205,52.8044,1.6646,12.2045,38.8320,30.7849,18.3946
6340475553,1205,106.7193,0.3618,9.4058,96.9518,82.4814,53.1788
6340475554,1205,26.7492,0.0907,2.3576,24.3010,20.6740,13.3293
6340475555,1205,48.4846,1.3421,18.6221,28.5204,13.5891,2.0132
6340475556,1205,23.6891,0.6558,9.0986,13.9348,6.6395,0.9836
6340475557,1205,26.7366,1.6369,9.7805,15.3191,8.2508,1.8047
6340475558,1205,30.2112,2.0433,10.9461,17.2218,9.4866,2.1892
6340475559,1205,44.5679,3.0143,16.1478,25.4059,13.9948,3.2296
6340475560,1205,12.8309,1.0692,6.3442,5.3462,2.9939,0.9267
6340475561,1205,34.9209,2.9101,17.2665,14.5504,8.1482,2.5221
6340475562,1205,49.9423,1.9868,13.6391,34.1902,26.3330,15.1996
6340475563,1205,35.2015,0.1193,3.1025,31.9796,27.2066,17.5411
6340475564,1205,5.5749,0.0189,0.4913,5.0647,4.3088,2.7780
6340475565,1205,56.4688,1.5631,21.6887,33.2169,15.8269,2.3447
6340475566,1205,57.7031,1.5973,22.1628,33.9430,16.1728,2.3960
6340475567,1205,45.5310,1.8611,17.1604,26.5095,13.2685,2.3558
6340475568,1205,45.5613,3.0814,16.5077,25.9722,14.3067,3.3015
6340475569,1205,30.5512,2.0663,11.0693,17.4157,9.5934,2.2139
6340475571,1205,13.8570,0.7527,6.7175,6.3366,3.3941,0.9740
6340475572,1205,58.1572,1.9370,20.2755,35.8969,22.2942,10.8695
6340475573,1205,51.7779,0.8636,10.4523,40.4620,30.5873,18.3454
6340475574,1205,16.8314,0.6096,6.2121,10.0097,5.4357,2.4002
6340475575,1205,66.8612,3.7421,31.7822,31.3369,13.1592,2.0295
6340475576,1205,82.8328,4.6934,39.5594,38.5799,16.1332,2.4916
6340475577,1205,59.2880,3.5642,26.6645,29.0593,13.8098,3.7441
6340475578,1205,31.7845,1.9087,12.3039,17.5719,10.5543,5.4347
6340475584,1205,36.6126,1.7435,17.0859,17.7832,6.1021,0.6974
6340475585,1205,63.1963,4.6205,33.5358,25.0400,9.2410,1.4905
6340475586,1205,62.5582,4.5738,33.1972,24.7872,9.1477,1.4754
6340475587,1205,99.8394,6.6381,47.3018,45.8994,22.6885,10.0108
6340475588,1205,76.8147,4.4093,30.4010,42.0044,25.9917,15.7807
6340475589,1205,51.1144,2.9341,20.2296,27.9508,17.2955,10.5008
6340475590,1205,3.6673,0.0000,1.7114,1.9559,0.9779,0.2445
6340475593,1205,66.5293,3.1681,31.0470,32.3142,11.0882,1.2672
6340475594,1205,54.5367,2.5970,25.4505,26.4893,9.0894,1.0388
6340475595,1205,47.6989,3.4874,25.3119,18.8996,6.9748,1.1250
6340475596,1205,47.0995,3.4436,24.9938,18.6621,6.8872,1.1108
6340475597,1205,50.9253,3.2979,23.3713,24.2561,12.6497,6.1255
6340475598,1205,62.1818,3.5693,24.6097,34.0027,21.0404,12.7745
6340475599,1205,39.3003,2.2559,15.5539,21.4905,13.2980,8.0738
6340475606,1205,0.8431,0.0000,0.4216,0.4216,0.3372,0.0843
6340475607,1205,14.4348,0.1909,6.7402,7.5037,5.3922,0.9663
6340475608,1205,10.0926,0.2884,4.3254,5.4789,3.4603,0.2884
6340475609,1205,2.5001,0.0714,1.0715,1.3572,0.8572,0.0714
6340475617,1205,1.4024,0.0000,0.7012,0.7012,0.5610,0.1402
6340475618,1205,15.7269,0.4493,6.7401,8.5375,5.3921,0.4493
6340475630,1205,0.2220,0.0078,0.1130,0.1013,0.0390,0.0117
6340475640,1205,0.7780,0.0273,0.3958,0.3549,0.1365,0.0409
6340475650,1205,35.0874,1.2311,17.8515,16.0048,6.1557,1.8467
6340475660,1205,18.6649,0.6549,9.4962,8.5138,3.2745,0.9824
6340475661,1205,2.2477,0.0789,1.1436,1.0253,0.3943,0.1183
6340475680,1205,12.0000,1.8462,9.2308,0.9231,0.0000,0.0000
6340475727,1205,8.2590,1.0773,3.5909,3.5909,1.4363,0.0000
6340475737,1205,4.1096,0.5360,1.7868,1.7868,0.7147,0.0000
6340475738,1205,3.8446,0.5015,1.6716,1.6716,0.6686,0.0000
6340475739,1205,6.8614,0.8950,2.9832,2.9832,1.1933,0.0000
6340475749,1205,22.9253,2.9903,9.9675,9.9675,3.9870,0.0000
6340475758,1205,0.2607,0.0000,0.1020,0.1587,0.1020,0.0567
6340475759,1205,12.8138,0.0000,5.0141,7.7997,5.0141,2.7856
6340475769,1205,9.2388,0.0000,3.6152,5.6236,3.6152,2.0084
6340475778,1205,0.6868,0.0000,0.2687,0.4180,0.2687,0.1493
6340475803,1205,0.2967,0.0124,0.1236,0.1607,0.1236,0.0371
6340475804,1205,10.5597,0.4400,4.3999,5.7198,4.3999,1.3200
6340475805,1205,6.4743,0.4709,2.4720,3.5314,2.9429,1.0594
6340475806,1205,1.5206,0.1106,0.5806,0.8294,0.6912,0.2488
6340475807,1205,11.7635,0.8555,4.4915,6.4164,5.3470,1.9249
6340475812,1205,2.1075,0.0878,0.8781,1.1415,0.8781,0.2634
6340475813,1205,2.6283,0.1095,1.0951,1.4237,1.0951,0.3285
6340475814,1205,8.3450,0.3477,3.4771,4.5202,3.4771,1.0431
6340475815,1205,3.8069,0.2769,1.4536,2.0765,1.7304,0.6230
6340475816,1205,4.7239,0.3436,1.8037,2.5767,2.1472,0.7730
6340475817,1205,17.4746,1.2709,6.6721,9.5316,7.9430,2.8595
6340475823,1205,0.1850,0.0026,0.0506,0.1318,0.0995,0.0140
6340475824,1205,1.8325,0.0000,0.3665,1.4660,1.0995,0.0916
6340475825,1205,2.8150,0.2047,1.0748,1.5355,1.2796,0.4606
6340475826,1205,10.7229,0.6876,4.7680,5.2672,3.8011,1.2713
6340475830,1205,14.6343,0.2502,7.3797,7.0044,3.7524,1.5009
6340475831,1205,7.0773,0.1210,3.5689,3.3874,1.8147,0.7259
6340475832,1205,3.0521,0.0522,1.5391,1.4608,0.7826,0.3130
6340475834,1205,8.5589,0.0000,1.7118,6.8471,5.1354,0.4279
6340475836,1205,10.6911,0.5483,5.7567,4.3861,2.1930,0.5483
6340475837,1205,5.1133,0.4050,2.2782,2.4301,1.0125,0.2025
6340475838,1205,17.8154,1.4111,7.9375,8.4667,3.5278,0.7056
6340475839,1205,10.0682,0.7975,4.4858,4.7849,1.9937,0.3987
6340475840,1205,35.3110,0.6036,17.8064,16.9010,9.0541,3.6216
6340475841,1205,39.3331,0.6724,19.8347,18.8261,10.0854,4.0342
6340475842,1205,17.5922,0.3007,8.8713,8.4202,4.5108,1.8043
6340475844,1205,9.4864,0.0000,1.8973,7.5891,5.6918,0.4743
6340475845,1205,8.6184,0.4420,4.6407,3.5358,1.7679,0.4420
6340475846,1205,15.3888,0.7892,8.2863,6.3133,3.1567,0.7892
